HITId	tweet	sentiment	directness	annotator_sentiment	target	group	hate
1133	i'm going well informed global economics astrophysics consulted retarded sewer dwelling chimp i?	offensive	indirect	confusion_shock	other	special_needs	True
1793	forgetting tens billions eu immigrants sent back eastern europe pay nothing.	normal	indirect	anger_confusion_fear_shock_indifference	origin	immigrants	False
1879	worry shithole country quesadilla. @url	abusive_hateful	indirect	confusion_fear_shock_indifference_sadness	origin	other	True
4978	@user @user plateado con azulnegro etc.	normal	indirect	shock_indifference	other	other	False
41	1 box pencil mongol no.2 pencil case na may blessing ng holy water quiapo/st. jude.	normal	indirect	shock_indifference	other	other	False
4404	someone reports illegal immigrants crossing boarder question veracity	hateful_normal	indirect	anger_confusion_sadness_indifference_disgust	origin	immigrants	True
4431	@user vile cunt	offensive	indirect	confusion_disgust	origin	left_wing_people	True
4654	fuck faggot	offensive	indirect	anger_sadness	sexual_orientation	individual	True
209	fucking hate lanky ginger cunt joseph brady	hateful	indirect	shock_disgust	gender	women	True
1758	3rd 1. fucking coaches learn snap shot gun??? fucking retard #pokes	offensive	indirect	sadness_disgust	disability	special_needs	True
2499	cunt wrong society @user @user get format fucking disgrace @url	offensive	indirect	anger_confusion_sadness_shock_disgust	gender	women	True
2132	negro really call broke bitch bc im sellin bundles #couponing @url	normal	indirect	shock_disgust	origin	individual	False
621	@user @user @user still trying remember trump called haiti african nations shithole countries.	offensive_disrespectful	indirect	anger_confusion_sadness_shock_disgust	origin	other	True
1201	@user @user retarded take. every single one mass shootings ar-15 use @url	offensive	indirect	sadness_indifference	other	other	True
2513	much hate photo tho  report harder mongy chops. i'll open another account.	fearful_abusive_offensive_hateful_disrespectful	indirect	anger_confusion_shock_indifference_disgust	other	other	True
653	homie gloria pulled me. place finna spic &amp; span folded drawers  hate cleaning	normal	indirect	indifference_disgust	other	other	False
1009	street smart faggot. 'smart' counts cadillac. never happy house 2003 @url	abusive_disrespectful	indirect	anger_indifference	sexual_orientation	gay	True
5327	@user looks like faggot	offensive	direct	anger_confusion_sadness_shock_disgust	sexual_orientation	indian/hindu	True
606	let's get twat banned. @url	offensive	indirect	confusion_sadness	other	women	True
2430	@user oh do. wanna see them. right freezing i'm using spic pimp blanke @url	abusive_offensive	indirect	shock_disgust	origin	other	True
710	give past hour i've trying take decent picture eyes keep coming retarded	offensive_normal	indirect	anger_confusion_sadness_fear_disgust	disability	special_needs	True
2130	lol dva eat stuff kill someone retard _ yes i'm bad. @url	offensive_hateful	indirect	anger_indifference	disability	special_needs	True
2463	@user dont give f*ck little ching chong k pop dude. hopefully next life actually see sing	offensive_hateful	direct	shock_disgust	origin	left_wing_people	True
4213	best tweet time! fuck spic countries! @url	abusive_hateful	indirect	sadness_disgust	origin	other	True
379	damn retarded 	hateful	indirect	confusion_shock_disgust_anger_fear_indifference	disability	special_needs	True
2164	@user @user cunt send belt back.	offensive	indirect	anger_confusion_sadness_indifference_disgust	gender	women	True
5344	sad cunt @url	offensive	indirect	fear_shock_indifference_sadness_disgust	gender	women	True
2845	@user carries like might beat piers morgan twat decade award	offensive	indirect	anger_shock	other	women	True
4104	logic actually got wu-tang song entitled wu-tang forever. know vanilla wafer colored negro managed that.	fearful_normal	indirect	confusion_fear_shock_sadness_disgust	origin	african_descent	True
3655	unfollow horrible cunt @url	offensive	indirect	indifference_disgust	gender	women	True
1166	adding saying ching chong im asian doesnt mean say it. arrogant non-asians think say?	normal	indirect	anger_confusion_sadness_shock_disgust	origin	muslims	False
3360	@user @user ok retard idiot	offensive	direct	anger_sadness_shock_indifference_disgust	disability	special_needs	True
234	pinche mames wey!!!! ugh fucking orange cunt stupid af!! @user yea @url	offensive	indirect	anger_confusion_sadness_indifference_disgust	origin	other	True
5055	right royal retarded right everything me.	fearful_offensive_disrespectful_hateful_normal	indirect	fear_shock	disability	special_needs	True
145	sheck wes nigger	hateful	indirect	anger_sadness_shock_indifference_disgust	origin	african_descent	True
3295	dave roberts brought us back back world series. acted like absolute retard tonight fire him.	normal	indirect	fear_indifference	other	other	False
1290	@user @user i'm grateful country full savages left shithole @url	offensive_hateful	indirect	anger_confusion_fear_indifference_disgust	origin	other	True
1914	goblin slayer fucking retarded	abusive_offensive	indirect	shock_disgust	disability	special_needs	True
2801	@user talkin likes negro big niggas chicken waffles lives least fam	offensive	indirect	anger_confusion_sadness_indifference_disgust	origin	indian/hindu	True
3118	@user china(ching chong's)- gott	offensive	indirect	confusion_sadness	origin	special_needs	True
3805	us really shithole country	offensive	indirect	sadness_disgust	origin	other	True
1168	cannot understand usa let dangerous leftist soros sit everyone knows behind @url	normal	indirect	confusion_disgust	other	other	False
431	fella line work takes variety aliases. hell even chinaman six months.	offensive_disrespectful	indirect	anger_disgust	origin	individual	True
2786	dave galactic faggot	fearful_abusive_offensive_hateful_disrespectful	indirect	sadness_disgust	sexual_orientation	special_needs	True
2981	@user @user @user trump derides protections immigrants shithole' countries @url	offensive	indirect	confusion_fear_shock_sadness_disgust	origin	left_wing_people	True
1364	@user @user @user mongoloid dem plant. case inpoint brilliant give migrants deal tweet.	offensive	indirect	anger_fear_shock_indifference_disgust	origin	left_wing_people	True
4909	yesterday kfc first time let tell you. straight die giving spicy f @url	normal	indirect	anger_confusion_sadness_shock_disgust	origin	other	False
1377	fuck u tell ur parents ur faggot	offensive	indirect	anger_confusion_fear_sadness_disgust	sexual_orientation	gay	True
893	@user wanna see ur retarded dog	normal	indirect	confusion_fear_shock_indifference_disgust	origin	special_needs	False
3460	@user @user fucking spic know hit 	offensive	indirect	anger_disgust	origin	other	True
4133	faggot @url	normal	direct	anger_indifference	sexual_orientation	other	False
2535	@user @user big retard 	offensive	indirect	anger_disgust	disability	special_needs	True
5609	really thinking like niggas think i'm dumb. must think i'm retarded.	offensive	indirect	anger_indifference	other	special_needs	True
4483	second time get used clickbaitncongrats @user fucking retard @url	offensive	indirect	sadness_indifference	origin	special_needs	True
4636	mom turning called dog dumb retard	offensive	indirect	anger_fear_shock_indifference_disgust	disability	special_needs	True
4303	yall gonna realise i'm like massive twat one day	offensive_normal	indirect	indifference_disgust	gender	women	True
4545	royal right i'm retarded	offensive	indirect	indifference_disgust	other	special_needs	True
4295	@user @user literally asked clapped cunt.	offensive	direct	shock_disgust	gender	women	True
578	immigrants edge @user	offensive_normal	indirect	indifference_disgust	origin	immigrants	True
3855	@user i'm black p.r. called spic school. ask dad was. spoke @url	normal	indirect	anger_sadness_shock_indifference_disgust	origin	other	False
4203	kids gonna half spic n half baguette	offensive	indirect	anger_disgust	origin	other	True
5040	@user okay got n u bad dad n uranus joon n fade retard nim going jump cliff	offensive	indirect	anger_sadness	disability	special_needs	True
4882	@user imagine killing fcking ar 15 fcking lil faggot	offensive	indirect	anger_disgust	sexual_orientation	other	True
3043	dave roberts fuckin retarded! 	offensive	indirect	shock_indifference	disability	special_needs	True
2283	@user love sexyyyy	normal	indirect	anger_disgust	sexual_orientation	other	False
616	@user kinda looks like raghead tbh	offensive	indirect	anger_fear_shock_indifference_sadness	religion	other	True
1727	@user unreal. tweeted raghead disguise.	fearful_abusive_offensive_disrespectful_normal	indirect	anger_confusion	origin	other	True
1926	@user be. because: i'm faggot. like dick. hard?nyou dancing around sa @url	hateful	indirect	indifference_disgust	origin	gay	True
5479	@user bandri go back country pakistan country country afghanistan	hateful	direct	anger_indifference	origin	individual	True
3144	turning country state many european cities shithole ! @url	offensive	indirect	confusion_sadness	origin	other	True
805	@user wtf?!! event even ksa. nwho's mongoloid owns dumb account.	abusive_offensive	indirect	anger_confusion_fear_sadness_disgust	origin	individual	True
1683	wyd afghan faggot im bored _ looool. i'm watching netflix @url	offensive	indirect	confusion_disgust	sexual_orientation	jews	True
4231	quit asking dumb fucking questions sales.nnif going ask worlds basic fucking retard @url	fearful_abusive_offensive_hateful_disrespectful	indirect	anger_disgust	disability	special_needs	True
543	fucking retarded	offensive	indirect	anger_disgust	disability	special_needs	True
4477	tweeting save ching chong hashtag #	fearful_disrespectful	direct	anger_sadness_shock_indifference_disgust	origin	left_wing_people	True
4501	deany smith listening nto song we're singing nwe're 5 points front nyou fat ginger cunt nwalkin @url	offensive_disrespectful	indirect	anger_fear_indifference_sadness_disgust	other	individual	True
5222	kevin gates president way retarded	hateful_normal	indirect	confusion_indifference	other	individual	True
1917	i'm proud member retard gang	hateful	indirect	confusion_disgust	sexual_orientation	special_needs	True
3986	i'm actually scared parking car wherever park twat finds swings door baby	offensive	indirect	fear_sadness	gender	women	True
333	africa shithole full africans. south america ditto. arab countries fare better due oil @url	normal	indirect	anger_sadness	origin	other	False
2838	@user @user true. care illegal aliens muslims. anyone americans.	offensive_hateful	indirect	anger_sadness_shock_indifference_disgust	origin	immigrants	True
247	wow. twat @url	offensive	indirect	anger_shock	gender	women	True
4407	@user yeah leftist mob never thing rightist terrorist mob thing!	offensive	indirect	shock_disgust	other	other	True
